File, Num_contigs, Length (MBP)
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4786485_trimmed.velvet.gff,968,5.342516
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4786480_trimmed.velvet.gff,8620,8.272602
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7265736_trimmed.velvet.gff,1370,5.316414
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6051905_trimmed.velvet.gff,741,5.373342
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3578663_trimmed.velvet.gff,2205,5.088043
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5023955_trimmed.velvet.gff,1767,5.849888
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7257088_trimmed.velvet.gff,1345,4.912094
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7244360_trimmed.velvet.gff,709,5.539448
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787744_trimmed.velvet.gff,5613,5.357631
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181449_trimmed.velvet.gff,1288,5.202372
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052908_trimmed.velvet.gff,1061,5.316768
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7291618_trimmed.velvet.gff,766,5.665736
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367392_trimmed.velvet.gff,1147,5.458574
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/chen2013/annotation/AOQS00000000.fa.gff,638,4.856995
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR3574229_trimmed.velvet.gff,2526,5.450658
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6079365_trimmed.velvet.gff,1679,5.417228
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7184252_trimmed.velvet.gff,652,5.481984
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7184259_trimmed.velvet.gff,732,4.987099
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7163899_trimmed.velvet.gff,3038,5.129078
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7163898_trimmed.velvet.gff,856,5.66895
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7163892_trimmed.velvet.gff,2057,5.154351
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5024289_trimmed.velvet.gff,1303,5.652132
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7250968_trimmed.velvet.gff,704,5.534102
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7250969_trimmed.velvet.gff,2332,5.012204
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3241849_trimmed.velvet.gff,773,5.476152
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897614_trimmed.velvet.gff,2103,5.3449
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897610_trimmed.velvet.gff,1249,5.288494
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367564_trimmed.velvet.gff,720,5.330183
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367566_trimmed.velvet.gff,879,4.882756
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314521_trimmed.velvet.gff,3111,4.598075
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314529_trimmed.velvet.gff,2612,4.977396
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314528_trimmed.velvet.gff,7864,3.507378
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7209050_trimmed.velvet.gff,6347,5.331479
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787330_trimmed.velvet.gff,4695,6.632606
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5024077_trimmed.velvet.gff,3997,5.241574
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4786317_trimmed.velvet.gff,3255,5.413391
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052106_trimmed.velvet.gff,883,5.327282
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7285407_trimmed.velvet.gff,1195,5.439113
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSIA00000000.fa.gff,743,5.069685
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314527_trimmed.velvet.gff,5982,4.315035
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7358047_trimmed.velvet.gff,4108,5.637021
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5029694_trimmed.velvet.gff,848,5.590887
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5029690_trimmed.velvet.gff,2624,5.55067
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5023932_trimmed.velvet.gff,3115,6.030908
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897281_trimmed.velvet.gff,1342,5.741357
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/28193_A01_contigs_pacbio.fa.gff,54,0.085016
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/28237_A02_contigs_pacbio.fa.gff,91,0.297381
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/28237_A01_contigs_pacbio.fa.gff,47,0.135296
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7290984_trimmed.velvet.gff,873,5.353318
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5006023_trimmed.velvet.gff,2234,5.304
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7291582_trimmed.velvet.gff,3106,7.063924
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7223083_trimmed.velvet.gff,1051,5.358034
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7286364_trimmed.velvet.gff,809,5.423605
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/missing_and_added/annots/SRR7291631_trimmed.contigs_velvet.fa.gff,4790,10.200097
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/annot/SRR5031110_trimmed.gff,1525,5.812446
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787835_trimmed.velvet.gff,703,5.294402
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7251432_trimmed.velvet.gff,729,5.658547
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3574242_trimmed.velvet.gff,1784,5.35148
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4184851_trimmed.velvet.gff,2178,5.899791
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7274779_trimmed.velvet.gff,17,0.039404
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897458_trimmed.velvet.gff,3802,5.749589
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5033642_trimmed.velvet.gff,16,0.007772
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7286175_trimmed.velvet.gff,1067,5.478224
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7286176_trimmed.velvet.gff,778,5.547767
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7291020_trimmed.velvet.gff,644,5.28266
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7826910_trimmed.velvet.gff,1255,5.460574
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6001299_trimmed.velvet.gff,1159,5.360111
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6001298_trimmed.velvet.gff,2004,5.425906
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314509_trimmed.velvet.gff,14,0.005272
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314501_trimmed.velvet.gff,7,0.007566
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314500_trimmed.velvet.gff,4,0.005281
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787318_trimmed.velvet.gff,827,5.475619
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7367545_trimmed.velvet.gff,1902,6.390724
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5005560_trimmed.velvet.gff,1345,5.311015
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/40105_C01_contigs_canu_1_6.fa.gff,63,6.13271
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897286_trimmed.velvet.gff,1596,5.659663
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7249747_trimmed.velvet.gff,1969,5.364896
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7179821_trimmed.velvet.gff,8253,4.90781
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7285421_trimmed.velvet.gff,2705,5.211708
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7187778_trimmed.velvet.gff,2742,5.91954
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7285429_trimmed.velvet.gff,7433,5.319555
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7291436_trimmed.velvet.gff,1003,5.338251
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7277711_trimmed.velvet.gff,1370,5.2421
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7277712_trimmed.velvet.gff,1656,5.260448
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3578953_trimmed.velvet.gff,782,5.404975
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3578954_trimmed.velvet.gff,1184,4.825238
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7186931_trimmed.velvet.gff,1018,5.185861
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4897156_trimmed.velvet.gff,789,5.589643
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6001191_trimmed.velvet.gff,1285,5.583807
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181506_trimmed.velvet.gff,933,5.317577
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6053010_trimmed.velvet.gff,3262,4.706099
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5029812_trimmed.velvet.gff,940,5.432313
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787813_trimmed.velvet.gff,1136,5.322491
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/missing_and_added/annots/SRR4787817_trimmed.contigs_velvet.fa.gff,2356,10.403741
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7256997_trimmed.velvet.gff,856,5.470111
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4787769_trimmed.velvet.gff,806,5.086334
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181598_trimmed.velvet.gff,807,5.29734
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7204215_trimmed.velvet.gff,919,5.215464
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181594_trimmed.velvet.gff,732,5.500824
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181597_trimmed.velvet.gff,735,5.561591
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3574261_trimmed.velvet.gff,1448,5.54998
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3574262_trimmed.velvet.gff,1185,5.587727
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7266760_trimmed.velvet.gff,4002,5.721007
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7266769_trimmed.velvet.gff,1000,5.646675
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7163939_trimmed.velvet.gff,5552,5.588101
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7163935_trimmed.velvet.gff,809,5.525789
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7163936_trimmed.velvet.gff,816,5.391627
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6144116_trimmed.velvet.gff,3726,4.941065
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6324138_trimmed.velvet.gff,1772,4.806188
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/exist/annot/SRR5017326_trimmed.gff,8599,9.399708
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/40415_A02_contigs_pacbio.fa.gff,127,7.633035
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7291015_trimmed.velvet.gff,824,5.66515
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314492_trimmed.velvet.gff,5,0.006345
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7251008_trimmed.velvet.gff,6469,5.926185
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR4787063_trimmed.velvet.gff,783,5.350412
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787064_trimmed.velvet.gff,1334,5.244298
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4181603_trimmed.velvet.gff,5804,6.06719
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7274786_trimmed.velvet.gff,890,5.109919
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/salipante2014/annotation/JSGS00000000.fa.gff,872,4.962029
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR1314563_trimmed.velvet.gff,19,0.023961
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4787378_trimmed.velvet.gff,4301,6.472218
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6052176_trimmed.velvet.gff,1881,5.742908
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR4786429_trimmed.velvet.gff,45,0.057614
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5023682_trimmed.velvet.gff,3617,5.502377
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5023681_trimmed.velvet.gff,764,5.56756
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR6375619_trimmed.velvet.gff,1036,5.200251
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR4787309_trimmed.velvet.gff,5355,6.460973
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR7277770_trimmed.velvet.gff,5231,6.71911
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR3578975_trimmed.velvet.gff,829,5.079715
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR7285575_trimmed.velvet.gff,828,5.397718
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7265838_trimmed.velvet.gff,1918,5.077355
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4181592_trimmed.velvet.gff,738,5.562439
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4897177_trimmed.velvet.gff,13646,8.876213
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5005264_trimmed.velvet.gff,2594,5.935172
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4787297_trimmed.velvet.gff,1497,5.299382
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4787295_trimmed.velvet.gff,1344,5.461714
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_1_2/annot/SRR5034980_trimmed.velvet.gff,1514,5.409909
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7221209_trimmed.velvet.gff,933,5.274944
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7291929_trimmed.velvet.gff,1934,5.835256
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR3574283_trimmed.velvet.gff,1917,5.420236
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR3574285_trimmed.velvet.gff,946,5.682661
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/nctc/annotation/36005_E01_contigs_hgap_4_0.fa.gff,145,2.410598
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/missing_and_added/annots/SRR6079371_trimmed.contigs_velvet.fa.gff,1759,7.922097
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7221283_trimmed.velvet.gff,2421,5.236731
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR6051866_trimmed.velvet.gff,6881,7.95644
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7184231_trimmed.velvet.gff,731,5.527816
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7184238_trimmed.velvet.gff,745,5.486622
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR3578569_trimmed.velvet.gff,773,5.185992
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR3578566_trimmed.velvet.gff,1238,5.364304
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR3578565_trimmed.velvet.gff,843,5.440228
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_5_6/annot/SRR7221200_trimmed.velvet.gff,1498,5.208778
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7236436_trimmed.velvet.gff,872,5.272151
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR1314337_trimmed.velvet.gff,11,0.014364
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR5024171_trimmed.velvet.gff,3914,6.163728
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR6052157_trimmed.velvet.gff,2423,5.113829
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314439_trimmed.velvet.gff,6,0.003215
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR1314430_trimmed.velvet.gff,7,0.004607
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7285467_trimmed.velvet.gff,1075,5.269639
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7282607_trimmed.velvet.gff,958,4.946463
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR3241984_trimmed.velvet.gff,838,5.701223
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_7_long/annot/SRR3241986_trimmed.velvet.gff,990,5.659958
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7291526_trimmed.velvet.gff,3387,5.016834
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7244231_trimmed.velvet.gff,4941,5.477282
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4195471_trimmed.velvet.gff,815,5.498623
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7367474_trimmed.velvet.gff,3089,5.057691
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR6079459_trimmed.velvet.gff,798,10.184994
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7286384_trimmed.velvet.gff,2668,5.271691
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4787722_trimmed.velvet.gff,1201,5.324814
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4787721_trimmed.velvet.gff,4864,6.765468
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR4184700_trimmed.velvet.gff,2726,5.931044
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7500891_trimmed.velvet.gff,18,0.034121
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7500896_trimmed.velvet.gff,6127,4.773944
/lustre/scratch118/infgen/team216/gh11/e_coli_collections/genomes/downloaded/ecoli_mobilome_3_4/annot/SRR7221269_trimmed.velvet.gff,1788,6.910129
